species_count,family_name,country_code,state_province
1,Magnoliaceae,US,Georgia
1,Magnoliaceae,US,Illinois
1,Magnoliaceae,US,Kentucky
1,Magnoliaceae,US,Louisiana
1,Magnoliaceae,US,Maryland
1,Magnoliaceae,US,Massachusetts
1,Magnoliaceae,US,Michigan
1,Magnoliaceae,US,Mississippi
1,Magnoliaceae,US,New York
1,Magnoliaceae,US,North Carolina
1,Magnoliaceae,US,Virginia
1,Magnoliaceae,US,Washington
1,Malpighiaceae,US,Texas
1,Malvaceae,CA,Alberta
1,Malvaceae,CA,Saskatchewan
1,Malvaceae,US,Colorado
1,Malvaceae,US,Idaho
1,Malvaceae,US,Kansas
1,Malvaceae,US,Louisiana
1,Malvaceae,US,Maine
1,Malvaceae,US,Maryland
1,Malvaceae,US,Minnesota
1,Malvaceae,US,Mississippi
1,Malvaceae,US,Nebraska
1,Malvaceae,US,Ohio
1,Malvaceae,US,Oregon
1,Malvaceae,US,Pennsylvania
1,Malvaceae,US,Vermont
1,Malvaceae,US,Wyoming
1,Marchantiaceae,CA,British Columbia
1,Marchantiaceae,CA,Ontario
1,Marchantiaceae,CA,Québec
1,Marchantiaceae,US,Illinois
1,Marchantiaceae,US,Massachusetts
1,Martyniaceae,US,California
1,Mazaceae,US,Georgia
1,Mazaceae,US,New Jersey
1,Melanthiaceae,CA,British Columbia
1,Melanthiaceae,CA,New Brunswick
1,Melanthiaceae,CA,Newfoundland and Labrador
1,Melanthiaceae,CA,Nova Scotia
1,Melanthiaceae,CA,Prince Edward Island
1,Melanthiaceae,US,Florida
1,Melanthiaceae,US,Maine
1,Melanthiaceae,US,Michigan
1,Melanthiaceae,US,Minnesota
1,Melanthiaceae,US,Missouri
1,Melanthiaceae,US,North Carolina
1,Melanthiaceae,US,Ohio
1,Melanthiaceae,US,Tennessee
1,Melastomataceae,US,Louisiana
1,Melastomataceae,US,Mississippi
1,Meliaceae,US,Mississippi
1,Meliaceae,US,Texas
1,Menispermaceae,US,Kentucky
1,Menispermaceae,US,Michigan
1,Menispermaceae,US,Missouri
1,Menispermaceae,US,New York
1,Menispermaceae,US,Ohio
1,Menispermaceae,US,Pennsylvania
1,Menispermaceae,US,Texas
1,Menyanthaceae,CA,British Columbia
1,Menyanthaceae,CA,Ontario
1,Menyanthaceae,US,Alaska
1,Menyanthaceae,US,New Hampshire
1,Mniaceae,US,Washington
1,Molluginaceae,US,Georgia
1,Montiaceae,US,Georgia
1,Montiaceae,US,Missouri
1,Moraceae,US,Georgia
1,Moraceae,US,Kansas
1,Moraceae,US,Missouri
1,Moraceae,US,New York
1,Moraceae,US,North Carolina
1,Moraceae,US,Ohio
1,Moraceae,US,Texas
1,Musaceae,US,Florida
1,Myricaceae,CA,New Brunswick
1,Myricaceae,US,Maine
1,Myricaceae,US,Massachusetts
1,Myricaceae,US,New Hampshire
1,Myricaceae,US,New York
1,Myricaceae,US,North Carolina
1,Myricaceae,US,Pennsylvania
1,Myricaceae,US,Vermont
1,Myricaceae,US,Wisconsin
1,Myrtaceae,US,Florida
1,Nartheciaceae,US,Louisiana
1,Nartheciaceae,US,Texas
1,Nelumbonaceae,US,Florida
1,Nyctaginaceae,US,Hawaii
1,Nyctaginaceae,US,Massachusetts
1,Nyctaginaceae,US,Minnesota
1,Nyctaginaceae,US,New Mexico
1,Nyctaginaceae,US,Utah
1,Nymphaeaceae,CA,British Columbia
1,Nymphaeaceae,US,Florida
1,Nymphaeaceae,US,Kentucky
1,Nymphaeaceae,US,Maine
1,Nymphaeaceae,US,Michigan
1,Nymphaeaceae,US,Minnesota
1,Nymphaeaceae,US,North Carolina
1,Nymphaeaceae,US,Washington
1,Nyssaceae,US,Arkansas
1,Nyssaceae,US,Maryland
1,Nyssaceae,US,New York
1,Nyssaceae,US,North Carolina
1,Nyssaceae,US,Ohio
1,Nyssaceae,US,Pennsylvania
1,Nyssaceae,US,Virginia
1,Oleaceae,CA,Ontario
1,Oleaceae,US,Alabama
1,Oleaceae,US,Georgia
1,Oleaceae,US,Massachusetts
1,Oleaceae,US,Michigan
1,Oleaceae,US,Minnesota
1,Oleaceae,US,Missouri
1,Oleaceae,US,New York
1,Oleaceae,US,Pennsylvania
1,Onagraceae,CA,Québec
1,Onagraceae,US,Alaska
1,Onagraceae,US,Arizona
1,Onagraceae,US,Arkansas
1,Onagraceae,US,Hawaii
1,Onagraceae,US,Illinois
1,Onagraceae,US,Indiana
1,Onagraceae,US,Kentucky
1,Onagraceae,US,Massachusetts
1,Onagraceae,US,Michigan
1,Onagraceae,US,Mississippi
1,Onagraceae,US,Missouri
1,Onagraceae,US,Nevada
1,Onagraceae,US,New Jersey
1,Onagraceae,US,New Mexico
1,Onagraceae,US,North Carolina
1,Onagraceae,US,Pennsylvania
1,Onagraceae,US,Tennessee
1,Onagraceae,US,Utah
1,Onagraceae,US,Virginia
1,Onocleaceae,CA,British Columbia
1,Onocleaceae,CA,New Brunswick
1,Onocleaceae,CA,Prince Edward Island
1,Onocleaceae,CA,Québec
1,Onocleaceae,US,Alabama
1,Onocleaceae,US,Connecticut
1,Onocleaceae,US,Delaware
1,Onocleaceae,US,Illinois
1,Onocleaceae,US,Indiana
1,Onocleaceae,US,Maine
1,Onocleaceae,US,Maryland
1,Onocleaceae,US,Massachusetts
1,Onocleaceae,US,Michigan
1,Onocleaceae,US,Minnesota
1,Onocleaceae,US,New Jersey
1,Onocleaceae,US,Ohio
1,Onocleaceae,US,South Carolina
1,Onocleaceae,US,Vermont
1,Ophioglossaceae,CA,Ontario
1,Ophioglossaceae,US,Kansas
1,Ophioglossaceae,US,Maryland
1,Ophioglossaceae,US,Massachusetts
1,Ophioglossaceae,US,New York
1,Ophioglossaceae,US,Ohio
1,Ophioglossaceae,US,Pennsylvania
1,Ophioglossaceae,US,Virginia
1,Orchidaceae,CA,New Brunswick
1,Orchidaceae,CA,Saskatchewan
1,Orchidaceae,CA,Yukon
1,Orchidaceae,US,Alabama
1,Orchidaceae,US,Alaska
1,Orchidaceae,US,Arkansas
1,Orchidaceae,US,California
1,Orchidaceae,US,Colorado
1,Orchidaceae,US,Delaware
1,Orchidaceae,US,Georgia
1,Orchidaceae,US,Idaho
1,Orchidaceae,US,Illinois
1,Orchidaceae,US,Kentucky
1,Orchidaceae,US,Maine
1,Orchidaceae,US,New Hampshire
1,Orchidaceae,US,Oklahoma
1,Orchidaceae,US,Tennessee
1,Orchidaceae,US,Texas
1,Orchidaceae,US,Vermont
1,Orobanchaceae,US,Connecticut
1,Orobanchaceae,US,Florida
1,Orobanchaceae,US,Maine
1,Orobanchaceae,US,Massachusetts
1,Orobanchaceae,US,Mississippi
1,Orobanchaceae,US,Missouri
1,Orobanchaceae,US,Montana
1,Orobanchaceae,US,Nebraska
1,Orobanchaceae,US,New Jersey
1,Orobanchaceae,US,North Carolina
1,Orobanchaceae,US,Oklahoma
1,Orobanchaceae,US,Vermont
1,Orobanchaceae,US,West Virginia
1,Orobanchaceae,US,Wisconsin
1,Osmundaceae,CA,Prince Edward Island
1,Osmundaceae,US,Florida
1,Osmundaceae,US,Indiana
1,Osmundaceae,US,Louisiana
1,Osmundaceae,US,Ohio
1,Osmundaceae,US,Vermont
1,Osmundaceae,US,Wisconsin
1,Oxalidaceae,US,California
1,Oxalidaceae,US,Georgia
1,Oxalidaceae,US,Indiana
1,Oxalidaceae,US,Kentucky
1,Oxalidaceae,US,Maryland
1,Oxalidaceae,US,Massachusetts
1,Oxalidaceae,US,New York
1,Oxalidaceae,US,North Carolina
1,Oxalidaceae,US,Pennsylvania
1,Oxalidaceae,US,Texas
1,Oxalidaceae,US,Virginia
1,Papaveraceae,CA,Manitoba
1,Papaveraceae,CA,Nova Scotia
1,Papaveraceae,CA,Ontario
1,Papaveraceae,CA,Québec
1,Papaveraceae,US,Delaware
1,Papaveraceae,US,Idaho
1,Papaveraceae,US,Iowa
1,Papaveraceae,US,Maine
1,Papaveraceae,US,Maryland
1,Papaveraceae,US,Massachusetts
1,Papaveraceae,US,Minnesota
1,Papaveraceae,US,New Hampshire
1,Papaveraceae,US,New Mexico
1,Papaveraceae,US,North Carolina
1,Papaveraceae,US,Ohio
1,Papaveraceae,US,Pennsylvania
1,Papaveraceae,US,South Carolina
1,Papaveraceae,US,Utah
1,Papaveraceae,US,Virginia
1,Parnassiaceae,US,Michigan
1,Passifloraceae,US,Arkansas
1,Passifloraceae,US,Florida
1,Passifloraceae,US,Mississippi
1,Passifloraceae,US,Ohio
1,Paulowniaceae,US,Maryland
1,Phrymaceae,US,Utah
1,Phyllanthaceae,US,Florida
1,Phyllanthaceae,US,Hawaii
1,Phyllanthaceae,US,Texas
1,Phyllophoraceae,US,California
1,Phytolaccaceae,US,Alabama
1,Phytolaccaceae,US,Arkansas
1,Phytolaccaceae,US,California
1,Phytolaccaceae,US,Delaware
1,Phytolaccaceae,US,Georgia
1,Phytolaccaceae,US,Indiana
1,Phytolaccaceae,US,Kentucky
1,Phytolaccaceae,US,Maryland
1,Phytolaccaceae,US,Massachusetts
1,Phytolaccaceae,US,Mississippi
1,Phytolaccaceae,US,New Jersey
1,Phytolaccaceae,US,New York
1,Phytolaccaceae,US,North Carolina
1,Phytolaccaceae,US,Ohio
1,Phytolaccaceae,US,Pennsylvania
1,Phytolaccaceae,US,Virginia
1,Pinaceae,CA,New Brunswick
1,Pinaceae,CA,Newfoundland and Labrador
1,Pinaceae,US,Connecticut
1,Pinaceae,US,Georgia
1,Pinaceae,US,Kentucky
1,Pinaceae,US,Massachusetts
1,Pinaceae,US,Nevada
1,Pinaceae,US,New York
1,Pinaceae,US,North Carolina
1,Pinaceae,US,Ohio
1,Pinaceae,US,Pennsylvania
1,Pinaceae,US,Tennessee
1,Pinaceae,US,Wisconsin
1,Plantaginaceae,CA,Alberta
1,Plantaginaceae,CA,New Brunswick
1,Plantaginaceae,CA,Nova Scotia
1,Plantaginaceae,CA,Prince Edward Island
1,Plantaginaceae,CA,Québec
1,Plantaginaceae,CA,Saskatchewan
1,Plantaginaceae,US,Arkansas
1,Plantaginaceae,US,Georgia
1,Plantaginaceae,US,Illinois
1,Plantaginaceae,US,Kentucky
1,Plantaginaceae,US,Michigan
1,Plantaginaceae,US,Mississippi
1,Plantaginaceae,US,Missouri
1,Plantaginaceae,US,New Hampshire
1,Plantaginaceae,US,North Carolina
1,Plantaginaceae,US,Oklahoma
1,Plantaginaceae,US,South Dakota
1,Plantaginaceae,US,Vermont
1,Plantaginaceae,US,Wyoming
1,Platanaceae,US,Arkansas
1,Platanaceae,US,Delaware
1,Platanaceae,US,Kentucky
1,Platanaceae,US,Louisiana
1,Platanaceae,US,New Jersey
1,Platanaceae,US,New York
1,Platanaceae,US,Ohio
1,Platanaceae,US,Pennsylvania
1,Platanaceae,US,Tennessee
1,Platanaceae,US,Texas
1,Platanaceae,US,Virginia
1,Poaceae,CA,Saskatchewan
1,Poaceae,US,Alabama
1,Poaceae,US,Colorado
1,Poaceae,US,Kentucky
1,Poaceae,US,Massachusetts
1,Poaceae,US,Michigan
1,Poaceae,US,Minnesota
1,Poaceae,US,North Carolina
1,Poaceae,US,Oregon
1,Poaceae,US,Tennessee
1,Poaceae,US,Utah
1,Poaceae,US,Wisconsin
1,Polemoniaceae,CA,Ontario
1,Polemoniaceae,CA,Saskatchewan
1,Polemoniaceae,CA,Yukon
1,Polemoniaceae,US,Idaho
1,Polemoniaceae,US,South Dakota
1,Polemoniaceae,US,Utah
1,Polemoniaceae,US,Washington
1,Polemoniaceae,US,Wisconsin
1,Polemoniaceae,US,Wyoming
1,Polygalaceae,CA,Ontario
1,Polygalaceae,CA,Québec
1,Polygalaceae,US,California
1,Polygalaceae,US,Florida
1,Polygalaceae,US,Hawaii
1,Polygalaceae,US,Louisiana
1,Polygalaceae,US,Michigan
1,Polygalaceae,US,New Hampshire
1,Polygalaceae,US,New York
1,Polygalaceae,US,North Carolina
1,Polygalaceae,US,Wisconsin
1,Polygonaceae,CA,New Brunswick
1,Polygonaceae,CA,Nova Scotia
1,Polygonaceae,CA,Prince Edward Island
1,Polygonaceae,CA,Saskatchewan
1,Polygonaceae,US,Alabama
1,Polygonaceae,US,Arizona
1,Polygonaceae,US,Delaware
1,Polygonaceae,US,Georgia
1,Polygonaceae,US,Idaho
1,Polygonaceae,US,Indiana
1,Polygonaceae,US,Iowa
1,Polygonaceae,US,Maine
1,Polygonaceae,US,Nevada
1,Polygonaceae,US,New Hampshire
1,Polygonaceae,US,North Carolina
1,Polygonaceae,US,Vermont
1,Polygonaceae,US,Washington
1,Polypodiaceae,CA,Ontario
1,Polypodiaceae,US,Alabama
1,Polypodiaceae,US,Georgia
1,Polypodiaceae,US,Hawaii
1,Polypodiaceae,US,Idaho
1,Polypodiaceae,US,New York
1,Polypodiaceae,US,North Carolina
1,Polypodiaceae,US,Oregon
1,Polypodiaceae,US,Vermont
1,Polytrichaceae,CA,British Columbia
1,Polytrichaceae,CA,Ontario
1,Pontederiaceae,CA,Ontario
1,Pontederiaceae,US,Florida
1,Pontederiaceae,US,Louisiana
1,Pontederiaceae,US,New Jersey
1,Pontederiaceae,US,North Carolina
1,Pontederiaceae,US,Virginia
1,Portulacaceae,US,California
1,Portulacaceae,US,Florida
1,Portulacaceae,US,Washington
1,Potamogetonaceae,US,California
1,Potamogetonaceae,US,District of Columbia
1,Potamogetonaceae,US,Indiana
1,Potamogetonaceae,US,Washington
1,Primulaceae,CA,New Brunswick
1,Primulaceae,CA,Northwest Territories
1,Primulaceae,CA,Nova Scotia
1,Primulaceae,CA,Prince Edward Island
1,Primulaceae,CA,Yukon
1,Primulaceae,US,Connecticut
1,Primulaceae,US,Delaware
1,Primulaceae,US,Georgia
1,Primulaceae,US,Indiana
1,Primulaceae,US,Maine
1,Primulaceae,US,Maryland
1,Primulaceae,US,Massachusetts
1,Primulaceae,US,Missouri
1,Primulaceae,US,New Hampshire
1,Primulaceae,US,Vermont
1,Primulaceae,US,Virginia
1,Primulaceae,US,Wisconsin
1,Proteaceae,US,California
1,Psilotaceae,US,Florida
1,Pteridaceae,CA,British Columbia
1,Pteridaceae,CA,Québec
1,Pteridaceae,US,Idaho
1,Pteridaceae,US,Illinois
1,Pteridaceae,US,Maryland
1,Pteridaceae,US,Massachusetts
1,Pteridaceae,US,Pennsylvania
1,Pteridaceae,US,South Carolina
1,Pteridaceae,US,Vermont
1,Pteridaceae,US,Washington
1,Pteridaceae,US,West Virginia
1,Ptilidiaceae,US,New Hampshire
1,Pylaisiaceae,CA,Québec
1,Pylaisiadelphaceae,US,Washington
1,Ranunculaceae,US,Alabama
1,Ranunculaceae,US,Arkansas
1,Ranunculaceae,US,California
1,Ranunculaceae,US,Connecticut
1,Ranunculaceae,US,Delaware
1,Ranunculaceae,US,Georgia
1,Ranunculaceae,US,Iowa
1,Ranunculaceae,US,Kansas
1,Ranunculaceae,US,Kentucky
1,Ranunculaceae,US,Montana
1,Ranunculaceae,US,Nebraska
1,Ranunculaceae,US,Oklahoma
1,Ranunculaceae,US,Pennsylvania
1,Ranunculaceae,US,Rhode Island
1,Ranunculaceae,US,South Carolina
1,Ranunculaceae,US,Virginia
1,Rhamnaceae,CA,Alberta
1,Rhamnaceae,CA,Nova Scotia
1,Rhamnaceae,CA,Ontario
1,Rhamnaceae,US,Arkansas
1,Rhamnaceae,US,Georgia
1,Rhamnaceae,US,Massachusetts
1,Rhamnaceae,US,Minnesota
1,Rhamnaceae,US,Mississippi
1,Rhamnaceae,US,New Hampshire
1,Rhamnaceae,US,Ohio
1,Rhamnaceae,US,Texas
1,Rhamnaceae,US,Vermont
1,Rhamnaceae,US,Wisconsin
1,Rhodomelaceae,US,Florida
1,Rosaceae,CA,Manitoba
1,Rosaceae,CA,New Brunswick
1,Rosaceae,US,Alabama
1,Rosaceae,US,Delaware
1,Rosaceae,US,Indiana
1,Rosaceae,US,Iowa
1,Rosaceae,US,Kansas
1,Rosaceae,US,Kentucky
1,Rosaceae,US,New Mexico
1,Rosaceae,US,Utah
1,Rubiaceae,CA,British Columbia
1,Rubiaceae,CA,Prince Edward Island
1,Rubiaceae,CA,Québec
1,Rubiaceae,CA,Saskatchewan
1,Rubiaceae,US,Alabama
1,Rubiaceae,US,California
1,Rubiaceae,US,Connecticut
1,Rubiaceae,US,Delaware
1,Rubiaceae,US,Illinois
1,Rubiaceae,US,Kentucky
1,Rubiaceae,US,Louisiana
1,Rubiaceae,US,Michigan
1,Rubiaceae,US,Minnesota
1,Rubiaceae,US,Mississippi
1,Rubiaceae,US,New Mexico
1,Rubiaceae,US,South Dakota
1,Rubiaceae,US,Vermont
1,Rubiaceae,US,West Virginia
1,Rutaceae,US,Indiana
1,Rutaceae,US,Michigan
1,Rutaceae,US,Missouri
1,Rutaceae,US,New Mexico
1,Salicaceae,CA,New Brunswick
1,Salicaceae,CA,Prince Edward Island
1,Salicaceae,CA,Saskatchewan
1,Salicaceae,CA,Yukon
1,Salicaceae,US,Alaska
1,Salicaceae,US,Colorado
1,Salicaceae,US,Idaho
1,Salicaceae,US,Illinois
1,Salicaceae,US,Indiana
1,Salicaceae,US,Kentucky
1,Salicaceae,US,Montana
1,Salicaceae,US,New Hampshire
1,Salicaceae,US,New York
1,Salicaceae,US,Ohio
1,Salicaceae,US,Pennsylvania
1,Salicaceae,US,Tennessee
1,Salicaceae,US,Wisconsin
1,Santalaceae,US,Hawaii
1,Sapindaceae,CA,Manitoba
1,Sapindaceae,CA,New Brunswick
1,Sapindaceae,CA,Prince Edward Island
1,Sapindaceae,CA,Saskatchewan
1,Sapindaceae,US,Arkansas
1,Sapindaceae,US,Colorado
1,Sapindaceae,US,District of Columbia
1,Sapindaceae,US,Hawaii
1,Sapindaceae,US,Illinois
1,Sapindaceae,US,Iowa
1,Sapindaceae,US,Maine
1,Sapindaceae,US,Mississippi
1,Sapindaceae,US,Missouri
1,Sapindaceae,US,New Jersey
1,Sapindaceae,US,New Mexico
1,Sapindaceae,US,North Dakota
1,Sapindaceae,US,Oregon
1,Sapindaceae,US,Rhode Island
1,Sapindaceae,US,Utah
1,Sarcobataceae,CA,Saskatchewan
1,Sarraceniaceae,CA,Nova Scotia
1,Sarraceniaceae,US,Louisiana
1,Sarraceniaceae,US,Maine
1,Sarraceniaceae,US,Minnesota
1,Sarraceniaceae,US,New Hampshire
1,Sarraceniaceae,US,West Virginia
1,Sarraceniaceae,US,Wisconsin
1,Saururaceae,US,California
1,Saururaceae,US,Georgia
1,Saururaceae,US,Kentucky
1,Saururaceae,US,Massachusetts
1,Saururaceae,US,Michigan
1,Saururaceae,US,Mississippi
1,Saururaceae,US,North Carolina
1,Saururaceae,US,Ohio
1,Saururaceae,US,Pennsylvania
1,Saururaceae,US,Texas
1,Saururaceae,US,Washington
1,Saxifragaceae,CA,Nova Scotia
1,Saxifragaceae,US,Alaska
1,Saxifragaceae,US,Idaho
1,Saxifragaceae,US,Illinois
1,Saxifragaceae,US,Michigan
1,Saxifragaceae,US,Minnesota
1,Saxifragaceae,US,Montana
1,Saxifragaceae,US,Pennsylvania
1,Saxifragaceae,US,Utah
1,Saxifragaceae,US,Vermont
1,Saxifragaceae,US,Wisconsin
1,Scheuchzeriaceae,US,Wisconsin
1,Scrophulariaceae,CA,Ontario
1,Scrophulariaceae,CA,Québec
1,Scrophulariaceae,US,California
1,Scrophulariaceae,US,Connecticut
1,Scrophulariaceae,US,Indiana
1,Scrophulariaceae,US,Massachusetts
1,Scrophulariaceae,US,Michigan
1,Scrophulariaceae,US,Missouri
1,Scrophulariaceae,US,Ohio
1,Scrophulariaceae,US,Oregon
1,Scrophulariaceae,US,Tennessee
1,Scrophulariaceae,US,Utah
1,Scrophulariaceae,US,West Virginia
1,Selaginellaceae,US,Arizona
1,Selaginellaceae,US,Florida
1,Selaginellaceae,US,Michigan
1,Simaroubaceae,US,Maryland
1,Simaroubaceae,US,Missouri
1,Simaroubaceae,US,New York
1,Simaroubaceae,US,Ohio
1,Simaroubaceae,US,Pennsylvania
1,Simaroubaceae,US,Texas
1,Simaroubaceae,US,Virginia
1,Smilacaceae,CA,Québec
1,Smilacaceae,US,Illinois
1,Smilacaceae,US,Indiana
1,Smilacaceae,US,Massachusetts
1,Smilacaceae,US,New York
1,Smilacaceae,US,Pennsylvania
1,Smilacaceae,US,South Carolina
1,Smilacaceae,US,Tennessee
1,Smilacaceae,US,Texas
1,Solanaceae,CA,Alberta
1,Solanaceae,CA,British Columbia
1,Solanaceae,CA,Ontario
1,Solanaceae,US,Arizona
1,Solanaceae,US,Colorado
1,Solanaceae,US,Florida
1,Solanaceae,US,Georgia
1,Solanaceae,US,Illinois
1,Solanaceae,US,Kansas
1,Solanaceae,US,Kentucky
1,Solanaceae,US,Massachusetts
1,Solanaceae,US,Michigan
1,Solanaceae,US,Missouri
1,Solanaceae,US,New York
1,Solanaceae,US,North Carolina
1,Solanaceae,US,North Dakota
1,Solanaceae,US,Ohio
1,Solanaceae,US,Oklahoma
1,Solanaceae,US,Pennsylvania
1,Solanaceae,US,South Carolina
1,Solanaceae,US,Tennessee
1,Solanaceae,US,Virginia
1,Sphagnaceae,CA,British Columbia
1,Staphyleaceae,US,Virginia
1,Styracaceae,US,Georgia
1,Talinaceae,US,Texas
1,Taxaceae,CA,British Columbia
1,Taxaceae,CA,Ontario
1,Taxaceae,US,California
1,Taxaceae,US,Kentucky
1,Taxaceae,US,Washington
1,Theaceae,US,North Carolina
1,Thelypteridaceae,CA,New Brunswick
1,Thelypteridaceae,CA,Ontario
1,Thelypteridaceae,US,Connecticut
1,Thelypteridaceae,US,Delaware
1,Thelypteridaceae,US,Kentucky
1,Thelypteridaceae,US,Michigan
1,Thelypteridaceae,US,New Jersey
1,Thelypteridaceae,US,Ohio
1,Thelypteridaceae,US,Texas
1,Thelypteridaceae,US,Virginia
1,Thelypteridaceae,US,Wisconsin
1,Thuidiaceae,CA,Ontario
1,Thymelaeaceae,CA,British Columbia
1,Thymelaeaceae,CA,Québec
1,Thymelaeaceae,US,Texas
1,Trichocoleaceae,CA,Québec
1,Tropaeolaceae,US,California
1,Turneraceae,US,Florida
1,Typhaceae,CA,Ontario
1,Typhaceae,US,Colorado
1,Typhaceae,US,Delaware
1,Typhaceae,US,Illinois
1,Typhaceae,US,Pennsylvania
1,Typhaceae,US,Texas
1,Ulmaceae,CA,Ontario
1,Ulmaceae,US,Colorado
1,Ulmaceae,US,Georgia
1,Ulmaceae,US,Maryland
